s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,c1,c2,c3,pred,mse,score
n,n,y,y,n,n,n,n,y,n,n,n,n,n,c3,1.072415642542195,0.05227626904746763
n,n,y,y,n,n,n,n,n,y,n,n,n,n,s4,1.1076385098384687,-0.29868930333054533
n,n,y,y,n,n,n,n,n,y,n,n,n,n,s5,0.8989063532103269,-0.053523065365947975
n,n,y,y,n,n,n,n,n,y,n,n,n,n,s6,0.6329802661407603,0.2942302618584113
n,n,y,y,n,n,n,n,n,y,n,n,n,n,s7,1.3337547204183935,0.04855467601434915
n,n,y,y,n,n,n,n,n,y,n,n,n,n,s8,0.47020439770766886,0.45014722836676635
n,n,y,y,n,n,n,n,n,y,n,n,n,n,qc,1.4940343295895195,-0.05907230632420868
n,n,y,y,n,n,n,n,n,y,n,n,n,n,c2,1.165303333604485,-0.860146167899503
n,n,y,y,n,n,n,n,n,y,n,n,n,n,c3,0.9489283633176541,0.02418087021616111
n,n,y,y,n,n,n,n,n,n,y,n,n,n,s4,0.967590904621266,-0.31863400648102536
n,n,y,y,n,n,n,n,n,n,y,n,n,n,s5,0.9445127771592133,0.1285631763470424
n,n,y,y,n,n,n,n,n,n,y,n,n,n,s6,0.7970619469802488,0.3225876585637135
n,n,y,y,n,n,n,n,n,n,y,n,n,n,s7,1.041966969741772,0.08143586995355467
n,n,y,y,n,n,n,n,n,n,y,n,n,n,s8,1.2333131519170955,0.09809754964742123
n,n,y,y,n,n,n,n,n,n,y,n,n,n,s9,0.7619665361872826,0.1303389423076925
n,n,y,y,n,n,n,n,n,n,y,n,n,n,c2,1.3126892334984677,-0.440597672410562
n,n,y,y,n,n,n,n,n,n,y,n,n,n,c3,1.4761230723811563,-0.1542042754736308
n,n,y,y,n,n,n,n,n,n,n,n,y,n,s4,0.9694048269116368,0.06024416986023695
n,n,y,y,n,n,n,n,n,n,n,n,y,n,s5,0.8170223189515289,-0.21323293163680823
n,n,y,y,n,n,n,n,n,n,n,n,y,n,s6,0.707098106491554,0.10089937027689388
n,n,y,y,n,n,n,n,n,n,n,n,y,n,s7,1.6654217004229994,-0.6153459264268819
n,n,y,y,n,n,n,n,n,n,n,n,y,n,s8,1.3893859111735216,-0.32914609987832577
n,n,y,y,n,n,n,n,n,n,n,n,y,n,s9,1.0698736618430635,0.14425167182505205
n,n,y,y,n,n,n,n,n,n,n,n,y,n,qc,1.53174876011481,-0.3404316700354868
n,n,y,y,n,n,n,n,n,n,n,n,y,n,c3,1.3597064134581391,-0.6963914767329962
n,n,y,y,n,n,n,n,n,n,n,n,n,y,s4,0.675702256405137,0.12721841391669797
n,n,y,y,n,n,n,n,n,n,n,n,n,y,s5,0.8104520544145849,0.1681492004206223
n,n,y,y,n,n,n,n,n,n,n,n,n,y,s6,1.2573435731220424,-0.46384657192693224
n,n,y,y,n,n,n,n,n,n,n,n,n,y,s7,1.417497579044964,-0.45554951405576816
n,n,y,y,n,n,n,n,n,n,n,n,n,y,s8,0.9944242293289338,-0.981076120895798
n,n,y,y,n,n,n,n,n,n,n,n,n,y,s9,1.0503808893167663,0.1558613598980284
n,n,y,y,n,n,n,n,n,n,n,n,n,y,qc,1.2141092936520312,-0.22096453658334306
n,n,y,y,n,n,n,n,n,n,n,n,n,y,c2,0.909614825753153,-0.7616135783080162
n,n,y,n,y,y,n,n,n,n,n,n,n,n,s3,0.8873351923477116,0.21743632403230884
n,n,y,n,y,y,n,n,n,n,n,n,n,n,s6,0.767483168891011,0.15003790567009512
n,n,y,n,y,y,n,n,n,n,n,n,n,n,s7,0.46032872486342563,0.22413630944855178
n,n,y,n,y,y,n,n,n,n,n,n,n,n,s8,1.6288484535157217,-0.4505147387101709
n,n,y,n,y,y,n,n,n,n,n,n,n,n,s9,1.1496337018516383,-0.337848016624005
n,n,y,n,y,y,n,n,n,n,n,n,n,n,qc,1.1547221913238321,-0.474897919465022
n,n,y,n,y,y,n,n,n,n,n,n,n,n,c2,1.114665629581477,-0.2232786485278997
n,n,y,n,y,y,n,n,n,n,n,n,n,n,c3,1.4786595364027506,-0.5205618441147748
n,n,y,n,y,n,y,n,n,n,n,n,n,n,s3,1.506382154105561,-0.1989056546925836
n,n,y,n,y,n,y,n,n,n,n,n,n,n,s5,1.4187389889206588,-0.3186687494202243
n,n,y,n,y,n,y,n,n,n,n,n,n,n,s7,1.0367700922253955,0.07711483863245927
n,n,y,n,y,n,y,n,n,n,n,n,n,n,s8,1.1626410709401571,-0.36994462445306775
n,n,y,n,y,n,y,n,n,n,n,n,n,n,s9,1.4348903024519435,-0.4532440479746842
n,n,y,n,y,n,y,n,n,n,n,n,n,n,qc,1.1783060458047465,-0.02972311818501705
n,n,y,n,y,n,y,n,n,n,n,n,n,n,c2,1.0064186085975737,-0.22154916625178678
n,n,y,n,y,n,y,n,n,n,n,n,n,n,c3,1.477981723062405,-0.044907065726798256
n,n,y,n,y,n,n,y,n,n,n,n,n,n,s3,0.7841986331795302,0.2070895959699638
n,n,y,n,y,n,n,y,n,n,n,n,n,n,s5,0.8527660806206387,-0.14441959553586312
n,n,y,n,y,n,n,y,n,n,n,n,n,n,s6,0.9832790986100534,0.32042654490461664
n,n,y,n,y,n,n,y,n,n,n,n,n,n,s8,0.8938198578062322,-0.04050245935019281
n,n,y,n,y,n,n,y,n,n,n,n,n,n,s9,0.9946173288657781,-0.21963008393380434
n,n,y,n,y,n,n,y,n,n,n,n,n,n,qc,1.1154617305485122,-0.13834551544025753
n,n,y,n,y,n,n,y,n,n,n,n,n,n,c2,1.4363029641357925,-0.27374248481712127
n,n,y,n,y,n,n,y,n,n,n,n,n,n,c3,0.8832344441246857,-0.4272713304455731
n,n,y,n,y,n,n,n,y,n,n,n,n,n,s3,0.8261004439601078,0.23576395288665508
n,n,y,n,y,n,n,n,y,n,n,n,n,n,s5,0.8955808282053939,-0.2140503282646262
n,n,y,n,y,n,n,n,y,n,n,n,n,n,s6,0.9858776864517168,-0.06936449203445894
n,n,y,n,y,n,n,n,y,n,n,n,n,n,s7,0.7224441886822692,0.21087373299174217
n,n,y,n,y,n,n,n,y,n,n,n,n,n,s9,0.44811640674798187,0.47903017789784463
n,n,y,n,y,n,n,n,y,n,n,n,n,n,qc,1.0923167763251886,-0.43321546446899495
n,n,y,n,y,n,n,n,y,n,n,n,n,n,c2,1.1296517569977025,-0.13997703374672388
n,n,y,n,y,n,n,n,y,n,n,n,n,n,c3,1.3636366502651882,-0.7012949030572593
n,n,y,n,y,n,n,n,n,y,n,n,n,n,s3,0.9622896337252842,-0.5334421486768788
n,n,y,n,y,n,n,n,n,y,n,n,n,n,s5,1.148658452873757,-0.15478147774433149
n,n,y,n,y,n,n,n,n,y,n,n,n,n,s6,1.1568379297743554,0.05333388181742926
n,n,y,n,y,n,n,n,n,y,n,n,n,n,s7,0.9330653444198557,0.017351491495317783
n,n,y,n,y,n,n,n,n,y,n,n,n,n,s8,0.43574969949040687,0.6520451211530238
n,n,y,n,y,n,n,n,n,y,n,n,n,n,qc,1.5888207008371893,-0.3064905131500921
n,n,y,n,y,n,n,n,n,y,n,n,n,n,c2,1.5420612383176153,-1.1153996067241096
n,n,y,n,y,n,n,n,n,y,n,n,n,n,c3,1.2268811067717207,-0.261648508189281
n,n,y,n,y,n,n,n,n,n,y,n,n,n,s3,0.9491066230124444,0.24462109821900388
n,n,y,n,y,n,n,n,n,n,y,n,n,n,s5,0.7796434632566438,-0.04349829625220214
n,n,y,n,y,n,n,n,n,n,y,n,n,n,s6,1.018954091700184,0.04371632407996073
n,n,y,n,y,n,n,n,n,n,y,n,n,n,s7,0.8713881496813208,0.11734132457580704
n,n,y,n,y,n,n,n,n,n,y,n,n,n,s8,0.7655846495860165,0.19156831360048587
n,n,y,n,y,n,n,n,n,n,y,n,n,n,s9,0.7389564086685286,0.32735070296523494
n,n,y,n,y,n,n,n,n,n,y,n,n,n,c2,1.4702599246262027,-0.4836984383280778
n,n,y,n,y,n,n,n,n,n,y,n,n,n,c3,1.4085800837249238,-0.24480166023006444
n,n,y,n,y,n,n,n,n,n,n,n,y,n,s3,0.964436386974536,-0.06108324164186008
n,n,y,n,y,n,n,n,n,n,n,n,y,n,s5,0.9017406636946819,0.1411881875032992
n,n,y,n,y,n,n,n,n,n,n,n,y,n,s6,0.8443322402187854,-0.12800738278446433
n,n,y,n,y,n,n,n,n,n,n,n,y,n,s7,0.8310498863338488,-0.5223619733392351
n,n,y,n,y,n,n,n,n,n,n,n,y,n,s8,1.5253783843461104,-0.37580840183581343
n,n,y,n,y,n,n,n,n,n,n,n,y,n,s9,1.088381241629277,0.09846556065985468
n,n,y,n,y,n,n,n,n,n,n,n,y,n,qc,1.276541086471547,-0.2816968671137645
n,n,y,n,y,n,n,n,n,n,n,n,y,n,c3,0.7567122706851859,0.0559136636968276
n,n,y,n,y,n,n,n,n,n,n,n,n,y,s3,0.8663945131806547,0.07168092427159012
n,n,y,n,y,n,n,n,n,n,n,n,n,y,s5,1.0643907655997236,0.08404672330870722
n,n,y,n,y,n,n,n,n,n,n,n,n,y,s6,1.195814509030623,-0.07839033379954308
n,n,y,n,y,n,n,n,n,n,n,n,n,y,s7,1.7612642847778577,-0.04898197050258424
n,n,y,n,y,n,n,n,n,n,n,n,n,y,s8,1.139206930879573,-1.360777069074873
n,n,y,n,y,n,n,n,n,n,n,n,n,y,s9,1.175052743793847,-0.20135844411205017
n,n,y,n,y,n,n,n,n,n,n,n,n,y,qc,0.8313331876381302,-0.16864585894614326
n,n,y,n,y,n,n,n,n,n,n,n,n,y,c2,1.748097225187122,-0.33456126525868585
n,n,y,n,n,y,y,n,n,n,n,n,n,n,s3,1.5143374360974509,-0.5354857317017838
n,n,y,n,n,y,y,n,n,n,n,n,n,n,s4,0.8515308421362515,-0.03185873840979303
n,n,y,n,n,y,y,n,n,n,n,n,n,n,s7,1.3427470796266825,-0.2886962608937409
n,n,y,n,n,y,y,n,n,n,n,n,n,n,s8,1.3796480134906925,-0.6036435654355119
n,n,y,n,n,y,y,n,n,n,n,n,n,n,s9,1.2647856093733914,0.020685409789017006
n,n,y,n,n,y,y,n,n,n,n,n,n,n,qc,0.7525718324213208,0.19632226737353375
n,n,y,n,n,y,y,n,n,n,n,n,n,n,c2,1.3172205075729158,-0.23906040614070667
n,n,y,n,n,y,y,n,n,n,n,n,n,n,c3,0.8814107728789864,-0.4243243510762118
n,n,y,n,n,y,n,y,n,n,n,n,n,n,s3,1.2230904632732902,-0.029960516367291357
n,n,y,n,n,y,n,y,n,n,n,n,n,n,s4,0.934829943096001,-0.3482381254271938
n,n,y,n,n,y,n,y,n,n,n,n,n,n,s6,0.7930256061918144,0.35104956977040236
n,n,y,n,n,y,n,y,n,n,n,n,n,n,s8,0.7722109617476715,-0.17267960292074402
n,n,y,n,n,y,n,y,n,n,n,n,n,n,s9,1.4792467867340648,-0.19202496705629546
n,n,y,n,n,y,n,y,n,n,n,n,n,n,qc,1.7526560376249667,-0.8565729788301348
n,n,y,n,n,y,n,y,n,n,n,n,n,n,c2,1.224460761503524,-0.23565261434890214
n,n,y,n,n,y,n,y,n,n,n,n,n,n,c3,1.3971068963489237,-0.43669816238155135
n,n,y,n,n,y,n,n,y,n,n,n,n,n,s3,0.6738496056967185,0.2736513502574115
n,n,y,n,n,y,n,n,y,n,n,n,n,n,s4,1.0415975824644867,0.04350744994702227
n,n,y,n,n,y,n,n,y,n,n,n,n,n,s6,0.6317590624911915,0.2719466607935399
n,n,y,n,n,y,n,n,y,n,n,n,n,n,s7,0.8961932144307347,-0.045561801039706085
n,n,y,n,n,y,n,n,y,n,n,n,n,n,s9,0.413243660320416,0.5884928283685132
n,n,y,n,n,y,n,n,y,n,n,n,n,n,qc,1.1151943736907686,-0.14978370329851431
n,n,y,n,n,y,n,n,y,n,n,n,n,n,c2,1.2853182565858239,-0.2970663609264834
n,n,y,n,n,y,n,n,y,n,n,n,n,n,c3,1.1249051576794264,-0.4034496732033804
n,n,y,n,n,y,n,n,n,y,n,n,n,n,s3,1.1200661288975182,-0.04358398399111696
n,n,y,n,n,y,n,n,n,y,n,n,n,n,s4,1.2655811309607508,-0.16616114505680235
n,n,y,n,n,y,n,n,n,y,n,n,n,n,s6,0.8091120278601691,0.03439433521320201
n,n,y,n,n,y,n,n,n,y,n,n,n,n,s7,0.5578543919838074,0.3591667929368415
n,n,y,n,n,y,n,n,n,y,n,n,n,n,s8,0.7391637521180846,0.40792797783534823
n,n,y,n,n,y,n,n,n,y,n,n,n,n,qc,1.7871422494314742,-0.4415667177025293
n,n,y,n,n,y,n,n,n,y,n,n,n,n,c2,1.2756154633883192,-0.19992408640646933
n,n,y,n,n,y,n,n,n,y,n,n,n,n,c3,1.1533307794212917,-0.43891393369847975
n,n,y,n,n,y,n,n,n,n,y,n,n,n,s3,1.6908959635101921,-0.56326214517689
n,n,y,n,n,y,n,n,n,n,y,n,n,n,s4,0.5278756627860735,0.3623907513711758
n,n,y,n,n,y,n,n,n,n,y,n,n,n,s6,0.49221983522549545,0.4577305231495582
n,n,y,n,n,y,n,n,n,n,y,n,n,n,s7,0.8594989712694673,0.12938427750410508
n,n,y,n,n,y,n,n,n,n,y,n,n,n,s8,1.2453827262166484,-0.03176878647135872
n,n,y,n,n,y,n,n,n,n,y,n,n,n,s9,1.1478871201380108,0.06483747426218234
n,n,y,n,n,y,n,n,n,n,y,n,n,n,c2,1.9473655461819184,-0.7269631070722338
n,n,y,n,n,y,n,n,n,n,y,n,n,n,c3,1.124338513249066,-0.15620005892255895
n,n,y,n,n,y,n,n,n,n,n,n,y,n,s3,1.1424725810277963,0.014814689186798622
n,n,y,n,n,y,n,n,n,n,n,n,y,n,s4,0.8162396355209683,0.05996705215947695
n,n,y,n,n,y,n,n,n,n,n,n,y,n,s6,0.8087833585642146,0.19107790769198252
n,n,y,n,n,y,n,n,n,n,n,n,y,n,s7,0.4280903536085551,0.3756997459931123
n,n,y,n,n,y,n,n,n,n,n,n,y,n,s8,1.2353574180071918,-0.43808891734383715
n,n,y,n,n,y,n,n,n,n,n,n,y,n,s9,1.6287686824404795,-0.14737919081937867
n,n,y,n,n,y,n,n,n,n,n,n,y,n,qc,1.096883917027706,-0.4189420852941703
n,n,y,n,n,y,n,n,n,n,n,n,y,n,c3,0.7087166837895199,-0.1452576503441314
n,n,y,n,n,y,n,n,n,n,n,n,n,y,s3,0.531184139615362,0.34759547019125125
n,n,y,n,n,y,n,n,n,n,n,n,n,y,s4,0.959513963639701,0.06839189250683153
n,n,y,n,n,y,n,n,n,n,n,n,n,y,s6,0.7228495446369815,0.38138612068214944
n,n,y,n,n,y,n,n,n,n,n,n,n,y,s7,0.6693702794875457,0.15168156954210155
n,n,y,n,n,y,n,n,n,n,n,n,n,y,s8,1.019605857724959,-0.3380681041442617
n,n,y,n,n,y,n,n,n,n,n,n,n,y,s9,1.1772251861199219,-0.19126668655506673
n,n,y,n,n,y,n,n,n,n,n,n,n,y,qc,1.0490658177489123,0.026127823718956056
n,n,y,n,n,y,n,n,n,n,n,n,n,y,c2,0.8429299556531386,0.14936547077518803
n,n,y,n,n,n,y,y,n,n,n,n,n,n,s3,1.0738539621159278,-0.6246708606693923
n,n,y,n,n,n,y,y,n,n,n,n,n,n,s4,0.9920221538592755,-0.049894169556516044
n,n,y,n,n,n,y,y,n,n,n,n,n,n,s5,0.6465867836285346,0.2470319941827096
n,n,y,n,n,n,y,y,n,n,n,n,n,n,s8,0.8615479481963451,-0.00748638149744707
n,n,y,n,n,n,y,y,n,n,n,n,n,n,s9,0.7923877363396774,-0.4492406686500712
n,n,y,n,n,n,y,y,n,n,n,n,n,n,qc,1.4069804899801344,-0.35894172127354884
n,n,y,n,n,n,y,y,n,n,n,n,n,n,c2,1.121366524901579,-0.2306324790879919
n,n,y,n,n,n,y,y,n,n,n,n,n,n,c3,1.0496731321493156,-0.07941880753809882
n,n,y,n,n,n,y,n,y,n,n,n,n,n,s3,1.16104466401184,-0.14491680947509566
n,n,y,n,n,n,y,n,y,n,n,n,n,n,s4,0.687102412163286,0.21968003007895065
n,n,y,n,n,n,y,n,y,n,n,n,n,n,s5,0.9554747158446085,0.15159035309536262
n,n,y,n,n,n,y,n,y,n,n,n,n,n,s7,0.7616389022896239,0.21693771866677458
n,n,y,n,n,n,y,n,y,n,n,n,n,n,s9,0.8385547812178062,0.2930702659643437
n,n,y,n,n,n,y,n,y,n,n,n,n,n,qc,1.5368759326782144,-0.2522688085236755
n,n,y,n,n,n,y,n,y,n,n,n,n,n,c2,1.2568138979642733,-0.3792778441819151
n,n,y,n,n,n,y,n,y,n,n,n,n,n,c3,0.674382213334769,0.1586299605281256
n,n,y,n,n,n,y,n,n,y,n,n,n,n,s3,0.9935804456813248,-0.3877022769454459
n,n,y,n,n,n,y,n,n,y,n,n,n,n,s4,1.2169640511990594,0.10876073686780263
n,n,y,n,n,n,y,n,n,y,n,n,n,n,s5,0.8192921119233632,0.3391531286337578
n,n,y,n,n,n,y,n,n,y,n,n,n,n,s7,0.7152676793054732,0.1498419322670792
n,n,y,n,n,n,y,n,n,y,n,n,n,n,s8,0.6240384256823877,0.4030181010188993
n,n,y,n,n,n,y,n,n,y,n,n,n,n,qc,1.6028085825227505,-0.4855204028862246
n,n,y,n,n,n,y,n,n,y,n,n,n,n,c2,1.2707255437330922,-0.19532432061238447
n,n,y,n,n,n,y,n,n,y,n,n,n,n,c3,1.619811857710242,-0.1451784747124496
n,n,y,n,n,n,y,n,n,n,y,n,n,n,s3,0.7463859169855438,0.12447530871313704
n,n,y,n,n,n,y,n,n,n,y,n,n,n,s4,0.417356800763484,0.5145896239543206
n,n,y,n,n,n,y,n,n,n,y,n,n,n,s5,0.9593613115434104,0.186631285218805
n,n,y,n,n,n,y,n,n,n,y,n,n,n,s7,1.298501005221724,-0.06802019319727881
n,n,y,n,n,n,y,n,n,n,y,n,n,n,s8,1.318271021413133,-0.5051411455768917
n,n,y,n,n,n,y,n,n,n,y,n,n,n,s9,0.6973164307725078,0.25832580645161296
n,n,y,n,n,n,y,n,n,n,y,n,n,n,c2,1.8118695486235383,-0.7043583863783611
n,n,y,n,n,n,y,n,n,n,y,n,n,n,c3,1.5547187543795888,-0.5987764309764307
n,n,y,n,n,n,y,n,n,n,n,n,y,n,s3,1.4393055982733305,-0.09921221314348849
n,n,y,n,n,n,y,n,n,n,n,n,y,n,s4,1.1126585087199021,-0.031823758319464046
n,n,y,n,n,n,y,n,n,n,n,n,y,n,s5,1.0034796904505745,-0.07619186318093618
n,n,y,n,n,n,y,n,n,n,n,n,y,n,s7,1.3869941201467826,-0.7686914614056046
n,n,y,n,n,n,y,n,n,n,n,n,y,n,s8,1.615795569689782,-0.3216479780039372
n,n,y,n,n,n,y,n,n,n,n,n,y,n,s9,1.1707581827119984,-0.12342728198411579
n,n,y,n,n,n,y,n,n,n,n,n,y,n,qc,1.806024837496229,-0.5030379728314431
n,n,y,n,n,n,y,n,n,n,n,n,y,n,c3,1.3507053568787293,-0.19365614362373026
n,n,y,n,n,n,y,n,n,n,n,n,n,y,s3,1.6267511034329039,-0.06943613838571627
n,n,y,n,n,n,y,n,n,n,n,n,n,y,s4,0.7538237008316692,0.07521832843954834
n,n,y,n,n,n,y,n,n,n,n,n,n,y,s5,0.7756389515975394,0.23214605249242004
n,n,y,n,n,n,y,n,n,n,n,n,n,y,s7,1.202781739391432,-0.13973602226454562
n,n,y,n,n,n,y,n,n,n,n,n,n,y,s8,0.8676842878355879,-0.010077844598715968
n,n,y,n,n,n,y,n,n,n,n,n,n,y,s9,1.619982675890299,-0.2785272772047229
n,n,y,n,n,n,y,n,n,n,n,n,n,y,qc,1.0348447867938992,-0.1533104606647151
n,n,y,n,n,n,y,n,n,n,n,n,n,y,c2,0.9226951882915383,0.06887116557363782
n,n,y,n,n,n,n,y,y,n,n,n,n,n,s3,1.3413369624252385,-0.3600692409304598
n,n,y,n,n,n,n,y,y,n,n,n,n,n,s4,0.8695982655469333,0.20145334769028367
n,n,y,n,n,n,n,y,y,n,n,n,n,n,s5,0.8337665644625307,0.3272076255272687
n,n,y,n,n,n,n,y,y,n,n,n,n,n,s6,0.885808080832296,-0.017647470616034555
n,n,y,n,n,n,n,y,y,n,n,n,n,n,s9,0.21942195843050377,0.7623613935408156
n,n,y,n,n,n,n,y,y,n,n,n,n,n,qc,1.3007586736603782,-0.13694752495197293
n,n,y,n,n,n,n,y,y,n,n,n,n,n,c2,1.3764789175980632,-0.2206893117808659
n,n,y,n,n,n,n,y,y,n,n,n,n,n,c3,0.5615666072579891,-0.32339235919704046
n,n,y,n,n,n,n,y,n,y,n,n,n,n,s3,0.6585556606942956,0.32461590146474284
n,n,y,n,n,n,n,y,n,y,n,n,n,n,s4,0.9816731344674395,0.14843224416927536
n,n,y,n,n,n,n,y,n,y,n,n,n,n,s5,0.6747483669511175,0.39659006267661756
n,n,y,n,n,n,n,y,n,y,n,n,n,n,s6,1.0709064343020263,-0.06459867569323308
n,n,y,n,n,n,n,y,n,y,n,n,n,n,s8,0.44366942550257665,0.5346784084962202
n,n,y,n,n,n,n,y,n,y,n,n,n,n,qc,1.2836639141765702,-0.49823571778030934
n,n,y,n,n,n,n,y,n,y,n,n,n,n,c2,1.010806411091054,-1.5355414578006141
n,n,y,n,n,n,n,y,n,y,n,n,n,n,c3,1.4781020495081645,-0.5199885591362974
n,n,y,n,n,n,n,y,n,n,y,n,n,n,s3,1.0150576062227348,0.0987048174409555
n,n,y,n,n,n,n,y,n,n,y,n,n,n,s4,1.2379332450099403,-0.1705070231814425
n,n,y,n,n,n,n,y,n,n,y,n,n,n,s5,0.9361384584868033,0.12175987495084717
n,n,y,n,n,n,n,y,n,n,y,n,n,n,s6,0.6452814061368276,0.35504486771463273
n,n,y,n,n,n,n,y,n,n,y,n,n,n,s8,0.8043552196142345,0.2745153067839351
n,n,y,n,n,n,n,y,n,n,y,n,n,n,s9,0.7482428772177955,0.4156857638888889
n,n,y,n,n,n,n,y,n,n,y,n,n,n,c2,1.6396505303804263,-0.6546373131592649
n,n,y,n,n,n,n,y,n,n,y,n,n,n,c3,1.6788650196006705,-0.4836600260416668
n,n,y,n,n,n,n,y,n,n,n,n,y,n,s3,0.4673027089988903,0.12637820829714563
n,n,y,n,n,n,n,y,n,n,n,n,y,n,s4,0.8904728596097106,-0.07351389405440689
n,n,y,n,n,n,n,y,n,n,n,n,y,n,s5,1.0838380140601092,-0.18451941697456786
n,n,y,n,n,n,n,y,n,n,n,n,y,n,s6,0.9039575937966954,0.15164000251535403
n,n,y,n,n,n,n,y,n,n,n,n,y,n,s8,0.6917845570452926,0.26244561790030396
n,n,y,n,n,n,n,y,n,n,n,n,y,n,s9,0.7913177439711531,0.19096716405589131
n,n,y,n,n,n,n,y,n,n,n,n,y,n,qc,1.5662503936498238,-0.24989919953686776
n,n,y,n,n,n,n,y,n,n,n,n,y,n,c3,0.9374117922380255,0.03602379830582858
n,n,y,n,n,n,n,y,n,n,n,n,n,y,s3,1.3303245804476134,-0.08525383093978411
n,n,y,n,n,n,n,y,n,n,n,n,n,y,s4,1.0652890572611513,-0.10810424999147417
n,n,y,n,n,n,n,y,n,n,n,n,n,y,s5,1.1048875813221937,-0.09976312913225915
n,n,y,n,n,n,n,y,n,n,n,n,n,y,s6,0.9024293929056002,-0.1937403804767719
n,n,y,n,n,n,n,y,n,n,n,n,n,y,s8,1.0366418422366204,-0.2214792292747758
n,n,y,n,n,n,n,y,n,n,n,n,n,y,s9,0.825054514944232,-0.23653076963868647
n,n,y,n,n,n,n,y,n,n,n,n,n,y,qc,1.055579178628412,-0.4118502719747894
n,n,y,n,n,n,n,y,n,n,n,n,n,y,c2,0.9589872515244457,-0.16397895223556502
n,n,y,n,n,n,n,n,y,y,n,n,n,n,s3,0.8780210810586487,0.11222486151046694
n,n,y,n,n,n,n,n,y,y,n,n,n,n,s4,0.7038138834229192,0.22367239923848092
n,n,y,n,n,n,n,n,y,y,n,n,n,n,s5,1.0972607246949924,-0.03132500442919328
n,n,y,n,n,n,n,n,y,y,n,n,n,n,s6,1.1175290136753473,0.15656658248946398
n,n,y,n,n,n,n,n,y,y,n,n,n,n,s7,0.8507146244783911,0.12644841404672402
n,n,y,n,n,n,n,n,y,y,n,n,n,n,qc,1.1552251607235684,-0.027101650321433857
n,n,y,n,n,n,n,n,y,y,n,n,n,n,c2,1.3393828626650295,-0.259907710402669
n,n,y,n,n,n,n,n,y,y,n,n,n,n,c3,1.1437749253426859,-0.010785927223244673
n,n,y,n,n,n,n,n,y,n,y,n,n,n,s3,0.8310355451506574,-0.0009899664637056382
n,n,y,n,n,n,n,n,y,n,y,n,n,n,s4,1.129164846454011,-0.020462029544870086
n,n,y,n,n,n,n,n,y,n,y,n,n,n,s5,0.9837973302719941,-0.4027812302567708
n,n,y,n,n,n,n,n,y,n,y,n,n,n,s6,1.1269698792821436,-0.1457939893680149
n,n,y,n,n,n,n,n,y,n,y,n,n,n,s7,1.1886400097689402,-0.062673109533669
n,n,y,n,n,n,n,n,y,n,y,n,n,n,s9,0.4821766339033988,0.43276573339940516
n,n,y,n,n,n,n,n,y,n,y,n,n,n,c2,1.5391225976113576,-0.6890947035226134
n,n,y,n,n,n,n,n,y,n,y,n,n,n,c3,1.364127382698526,-0.4027840740740736
n,n,y,n,n,n,n,n,y,n,n,n,y,n,s3,1.039589972112027,-0.14816712871724547
n,n,y,n,n,n,n,n,y,n,n,n,y,n,s4,1.1326696233808717,0.09161074754751863
n,n,y,n,n,n,n,n,y,n,n,n,y,n,s5,0.823738070471994,0.058215392928704146
n,n,y,n,n,n,n,n,y,n,n,n,y,n,s6,1.1449507800836523,-0.26799492469750397
n,n,y,n,n,n,n,n,y,n,n,n,y,n,s7,1.9539277527049406,-0.27954639014842164
n,n,y,n,n,n,n,n,y,n,n,n,y,n,s9,0.29823150239043505,0.6697778542257447
n,n,y,n,n,n,n,n,y,n,n,n,y,n,qc,1.0478175837904917,0.06825868552379832
n,n,y,n,n,n,n,n,y,n,n,n,y,n,c3,0.7891514948265886,0.015441968630427239
n,n,y,n,n,n,n,n,y,n,n,n,n,y,s3,1.1202382827363615,-0.14804432082382402
n,n,y,n,n,n,n,n,y,n,n,n,n,y,s4,0.938661834743655,-0.031138447889632603
n,n,y,n,n,n,n,n,y,n,n,n,n,y,s5,1.1903714975552757,-0.4536761583892319
n,n,y,n,n,n,n,n,y,n,n,n,n,y,s6,0.9202319494594062,-0.010033714057972931
n,n,y,n,n,n,n,n,y,n,n,n,n,y,s7,1.1665007480188674,0.09228981566006433
n,n,y,n,n,n,n,n,y,n,n,n,n,y,s9,0.27399725179828993,0.6612163537447722
n,n,y,n,n,n,n,n,y,n,n,n,n,y,qc,1.2399837667517328,-0.3375339444212948
n,n,y,n,n,n,n,n,y,n,n,n,n,y,c2,1.0699973637798745,-0.46782238363323536
n,n,y,n,n,n,n,n,n,y,y,n,n,n,s3,0.8676885482782024,0.018277774084691
n,n,y,n,n,n,n,n,n,y,y,n,n,n,s4,0.48299029827836865,0.45148355128293405
n,n,y,n,n,n,n,n,n,y,y,n,n,n,s5,1.0518241134092463,-0.07904425946183391
n,n,y,n,n,n,n,n,n,y,y,n,n,n,s6,0.8407701404323601,0.3369713692172023
n,n,y,n,n,n,n,n,n,y,y,n,n,n,s7,0.6025812661199969,-0.13415225990557222
n,n,y,n,n,n,n,n,n,y,y,n,n,n,s8,0.6048566385351046,0.20487333711262268
n,n,y,n,n,n,n,n,n,y,y,n,n,n,c2,1.7935225020342425,-0.6871000011135409
n,n,y,n,n,n,n,n,n,y,y,n,n,n,c3,1.72379350131865,-0.21869166666666673
n,n,y,n,n,n,n,n,n,y,n,n,y,n,s3,1.2061102147976854,-0.12375267014802716
