u,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,pred,mse,score
+,-,+,-,+,-,-,-,-,-,-,+,s8,0.468448405,-2.131073889
+,-,+,-,+,-,-,-,-,-,-,+,s9,0.280381067,0.669844224
+,-,+,-,-,+,+,-,-,-,-,-,s0,1.156740309,-0.037535153
+,-,+,-,-,+,+,-,-,-,-,-,s2,0.861990177,0.026283124
+,-,+,-,-,+,+,-,-,-,-,-,s3,0.326411153,0.529991019
+,-,+,-,-,+,+,-,-,-,-,-,s6,0.538647358,0.408500817
+,-,+,-,-,+,+,-,-,-,-,-,s7,0.335908361,0.549428571
+,-,+,-,-,+,+,-,-,-,-,-,s8,0.41077446,0.470902778
+,-,+,-,-,+,+,-,-,-,-,-,s9,0.340840527,0.404666667
+,-,+,-,-,+,+,-,-,-,-,-,qc,0.043541916,0.951269358
+,-,+,-,-,+,-,+,-,-,-,-,s0,0.917395149,0.227615006
+,-,+,-,-,+,-,+,-,-,-,-,s2,1.14837498,-0.061766825
+,-,+,-,-,+,-,+,-,-,-,-,s3,0.655836233,0.254454365
+,-,+,-,-,+,-,+,-,-,-,-,s5,0.745549093,0.233410405
+,-,+,-,-,+,-,+,-,-,-,-,s7,1.010774452,0.153881253
+,-,+,-,-,+,-,+,-,-,-,-,s8,0.786890893,0.103215566
+,-,+,-,-,+,-,+,-,-,-,-,s9,0.978506419,-0.057187858
+,-,+,-,-,+,-,+,-,-,-,-,qc,0.161375958,0.776294192
+,-,+,-,-,+,-,-,+,-,-,-,s0,0.655220235,0.322016274
+,-,+,-,-,+,-,-,+,-,-,-,s2,0.758865484,0.183757207
+,-,+,-,-,+,-,-,+,-,-,-,s3,0.761160433,0.286314377
+,-,+,-,-,+,-,-,+,-,-,-,s5,0.789145201,0.172317355
+,-,+,-,-,+,-,-,+,-,-,-,s6,0.956008926,0.160150343
+,-,+,-,-,+,-,-,+,-,-,-,s8,1.660041027,0.077445382
+,-,+,-,-,+,-,-,+,-,-,-,s9,0.155474497,0.77756058
+,-,+,-,-,+,-,-,+,-,-,-,qc,0.357605662,0.726323714
+,-,+,-,-,+,-,-,-,+,-,-,s0,0.632028398,0.306298077
+,-,+,-,-,+,-,-,-,+,-,-,s2,1.190436381,-0.417903956
+,-,+,-,-,+,-,-,-,+,-,-,s3,0.52708363,0.486691582
+,-,+,-,-,+,-,-,-,+,-,-,s5,0.972111106,0.009614114
+,-,+,-,-,+,-,-,-,+,-,-,s6,0.550372698,0.297478623
+,-,+,-,-,+,-,-,-,+,-,-,s7,1.425418361,0.181411825
+,-,+,-,-,+,-,-,-,+,-,-,s9,0.662562157,-0.446590509
+,-,+,-,-,+,-,-,-,+,-,-,qc,0.105288078,0.905558824
+,-,+,-,-,+,-,-,-,-,+,-,s0,0.657565341,0.304321951
+,-,+,-,-,+,-,-,-,-,+,-,s2,0.850583381,0.107621438
+,-,+,-,-,+,-,-,-,-,+,-,s3,0.456064109,0.343299929
+,-,+,-,-,+,-,-,-,-,+,-,s5,1.202452233,-0.23638722
+,-,+,-,-,+,-,-,-,-,+,-,s6,0.748723076,0.098246042
+,-,+,-,-,+,-,-,-,-,+,-,s7,1.259596198,-0.594642944
+,-,+,-,-,+,-,-,-,-,+,-,s8,0.327118859,0.405160294
+,-,+,-,-,+,-,-,-,-,+,-,qc,0.310257177,0.721705882
+,-,+,-,-,+,-,-,-,-,-,+,s0,0.33472102,0.539956145
+,-,+,-,-,+,-,-,-,-,-,+,s2,1.268937559,-0.006616503
+,-,+,-,-,+,-,-,-,-,-,+,s3,0.401254153,0.499656503
+,-,+,-,-,+,-,-,-,-,-,+,s5,1.105200575,0.255883274
+,-,+,-,-,+,-,-,-,-,-,+,s6,1.134704958,0.223543332
+,-,+,-,-,+,-,-,-,-,-,+,s7,0.748711407,0.411715481
+,-,+,-,-,+,-,-,-,-,-,+,s8,2.080031857,-0.155961186
+,-,+,-,-,+,-,-,-,-,-,+,s9,0.44710069,0.023832544
+,-,+,-,-,-,+,+,-,-,-,-,s0,0.553911146,0.413983978
+,-,+,-,-,-,+,+,-,-,-,-,s2,0.931421432,0.266157858
+,-,+,-,-,-,+,+,-,-,-,-,s3,0.929311503,0.372745536
+,-,+,-,-,-,+,+,-,-,-,-,s4,0.424106495,0.599424048
+,-,+,-,-,-,+,+,-,-,-,-,s7,1.878570507,0.15198206
+,-,+,-,-,-,+,+,-,-,-,-,s8,2.201040874,-0.113147012
+,-,+,-,-,-,+,+,-,-,-,-,s9,0.523045171,0.469104116
+,-,+,-,-,-,+,+,-,-,-,-,qc,0.30465012,0.7555
+,-,+,-,-,-,+,-,+,-,-,-,s0,0.756337877,0.255059163
+,-,+,-,-,-,+,-,+,-,-,-,s2,1.021392088,-0.123994565
+,-,+,-,-,-,+,-,+,-,-,-,s3,0.496198305,0.175587912
+,-,+,-,-,-,+,-,+,-,-,-,s4,0.785332777,0.214283376
+,-,+,-,-,-,+,-,+,-,-,-,s6,0.358901279,0.593940572
+,-,+,-,-,-,+,-,+,-,-,-,s8,0.858607828,-0.286898148
+,-,+,-,-,-,+,-,+,-,-,-,s9,0.510346242,0.365173228
+,-,+,-,-,-,+,-,+,-,-,-,qc,0.249825558,0.788654646
+,-,+,-,-,-,+,-,-,+,-,-,s0,0.741918727,0.31644554
+,-,+,-,-,-,+,-,-,+,-,-,s2,0.952592394,0.108049942
+,-,+,-,-,-,+,-,-,+,-,-,s3,0.822430557,0.045332864
+,-,+,-,-,-,+,-,-,+,-,-,s4,0.439435176,0.564383527
+,-,+,-,-,-,+,-,-,+,-,-,s6,0.468546337,0.48642419
+,-,+,-,-,-,+,-,-,+,-,-,s7,0.739942715,-0.14521978
+,-,+,-,-,-,+,-,-,+,-,-,s9,0.382298605,0.643075315
+,-,+,-,-,-,+,-,-,+,-,-,qc,0.18845943,0.6975
+,-,+,-,-,-,+,-,-,-,+,-,s0,0.602540358,0.406539151
+,-,+,-,-,-,+,-,-,-,+,-,s2,0.61861833,0.153648802
+,-,+,-,-,-,+,-,-,-,+,-,s3,0.923106668,0.134468992
+,-,+,-,-,-,+,-,-,-,+,-,s4,0.580145331,0.511027145
+,-,+,-,-,-,+,-,-,-,+,-,s6,0.571010727,0.541520579
+,-,+,-,-,-,+,-,-,-,+,-,s7,0.779233201,0.347704309
+,-,+,-,-,-,+,-,-,-,+,-,s8,0.609988123,-3.077114715
+,-,+,-,-,-,+,-,-,-,+,-,qc,0.177556818,0.806951872
+,-,+,-,-,-,+,-,-,-,-,+,s0,0.782271478,0.1516975
+,-,+,-,-,-,+,-,-,-,-,+,s2,0.994393202,0.051363146
+,-,+,-,-,-,+,-,-,-,-,+,s3,0.482768459,0.257088988
+,-,+,-,-,-,+,-,-,-,-,+,s4,0.679445685,0.182449889
+,-,+,-,-,-,+,-,-,-,-,+,s6,0.646067784,0.464707282
+,-,+,-,-,-,+,-,-,-,-,+,s7,0.858657316,-0.08705618
+,-,+,-,-,-,+,-,-,-,-,+,s8,2.119654577,-0.07198698
+,-,+,-,-,-,+,-,-,-,-,+,s9,1.538270061,0.125045815
+,-,+,-,-,-,-,+,+,-,-,-,s0,0.384463914,0.478854674
+,-,+,-,-,-,-,+,+,-,-,-,s2,1.083792248,0.101535312
+,-,+,-,-,-,-,+,+,-,-,-,s3,0.76585815,0.435160651
+,-,+,-,-,-,-,+,+,-,-,-,s4,0.590752673,0.37172763
+,-,+,-,-,-,-,+,+,-,-,-,s5,0.640190735,0.347774278
+,-,+,-,-,-,-,+,+,-,-,-,s8,1.279487323,0.130703602
+,-,+,-,-,-,-,+,+,-,-,-,s9,0.640162596,0.27274931
+,-,+,-,-,-,-,+,+,-,-,-,qc,0.038668622,0.948276852
+,-,+,-,-,-,-,+,-,+,-,-,s0,0.876568357,0.264273284
+,-,+,-,-,-,-,+,-,+,-,-,s2,0.448553279,0.478768333
+,-,+,-,-,-,-,+,-,+,-,-,s3,0.728343789,0.190292841
+,-,+,-,-,-,-,+,-,+,-,-,s4,0.3247276,0.678094292
+,-,+,-,-,-,-,+,-,+,-,-,s5,0.78589728,-0.002849562
+,-,+,-,-,-,-,+,-,+,-,-,s7,0.90482448,0.213350154
+,-,+,-,-,-,-,+,-,+,-,-,s9,0.278292665,0.740178174
+,-,+,-,-,-,-,+,-,+,-,-,qc,0.25491777,0.771344158
+,-,+,-,-,-,-,+,-,-,+,-,s0,0.486635176,0.590285922
+,-,+,-,-,-,-,+,-,-,+,-,s2,0.576601977,0.183549922
+,-,+,-,-,-,-,+,-,-,+,-,s3,1.100088462,0.267289831
+,-,+,-,-,-,-,+,-,-,+,-,s4,0.506602869,0.531336884
+,-,+,-,-,-,-,+,-,-,+,-,s5,0.43487531,0.558466737
+,-,+,-,-,-,-,+,-,-,+,-,s7,0.607877195,-2.261509718
+,-,+,-,-,-,-,+,-,-,+,-,s8,0.443363677,-0.044249048
+,-,+,-,-,-,-,+,-,-,+,-,qc,0.213068182,0.805449102
+,-,+,-,-,-,-,+,-,-,-,+,s0,0.649625562,0.251370851
+,-,+,-,-,-,-,+,-,-,-,+,s2,0.926100896,0.003877237
+,-,+,-,-,-,-,+,-,-,-,+,s3,1.218591315,0.251048943
+,-,+,-,-,-,-,+,-,-,-,+,s4,0.541300748,0.488732041
+,-,+,-,-,-,-,+,-,-,-,+,s5,1.030505904,-0.079556995
+,-,+,-,-,-,-,+,-,-,-,+,s7,0.761503701,-0.021444686
+,-,+,-,-,-,-,+,-,-,-,+,s8,1.09084564,-2.746830787
+,-,+,-,-,-,-,+,-,-,-,+,s9,1.851196917,-0.052944168
+,-,+,-,-,-,-,-,+,+,-,-,s0,0.755101199,0.448221836
+,-,+,-,-,-,-,-,+,+,-,-,s2,0.916383471,0.094865892
+,-,+,-,-,-,-,-,+,+,-,-,s3,0.784035531,0.405067244
+,-,+,-,-,-,-,-,+,+,-,-,s4,0.62649675,0.230741818
+,-,+,-,-,-,-,-,+,+,-,-,s5,0.753529754,0.099196113
+,-,+,-,-,-,-,-,+,+,-,-,s6,0.480032353,0.444262987
+,-,+,-,-,-,-,-,+,+,-,-,s9,0.421196401,0.476067953
+,-,+,-,-,-,-,-,+,+,-,-,qc,0.164073886,0.844843186
+,-,+,-,-,-,-,-,+,-,+,-,s0,0.656031286,0.428589192
+,-,+,-,-,-,-,-,+,-,+,-,s2,0.722697589,0.096701818
+,-,+,-,-,-,-,-,+,-,+,-,s3,0.779510901,0.107149537
+,-,+,-,-,-,-,-,+,-,+,-,s4,0.595743574,0.408347852
+,-,+,-,-,-,-,-,+,-,+,-,s5,0.919534806,0.25717992
+,-,+,-,-,-,-,-,+,-,+,-,s6,1.638416988,-0.65329842
+,-,+,-,-,-,-,-,+,-,+,-,s8,1.21064248,0.360260256
+,-,+,-,-,-,-,-,+,-,+,-,qc,0.014133496,0.976637768
+,-,+,-,-,-,-,-,+,-,-,+,s0,0.519122476,0.541951779
+,-,+,-,-,-,-,-,+,-,-,+,s2,0.839234189,0.086392264
+,-,+,-,-,-,-,-,+,-,-,+,s3,0.545000406,0.335483747
+,-,+,-,-,-,-,-,+,-,-,+,s4,0.721484674,0.124062585
+,-,+,-,-,-,-,-,+,-,-,+,s5,0.772959102,0.411908657
+,-,+,-,-,-,-,-,+,-,-,+,s6,0.925710751,-0.047345329
+,-,+,-,-,-,-,-,+,-,-,+,s8,0.605593806,0.21996611
+,-,+,-,-,-,-,-,+,-,-,+,s9,0.774369458,0.398861327
+,-,+,-,-,-,-,-,-,+,+,-,s0,0.773477323,0.48636495
+,-,+,-,-,-,-,-,-,+,+,-,s2,0.776248604,0.118218794
+,-,+,-,-,-,-,-,-,+,+,-,s3,0.669869771,0.111584769
+,-,+,-,-,-,-,-,-,+,+,-,s4,0.612716904,0.462615509
+,-,+,-,-,-,-,-,-,+,+,-,s5,0.970453262,0.09048222
+,-,+,-,-,-,-,-,-,+,+,-,s6,0.696713405,0.064717797
+,-,+,-,-,-,-,-,-,+,+,-,s7,1.696150775,0.04060546
+,-,+,-,-,-,-,-,-,+,+,-,qc,0.175973199,0.803056737
+,-,+,-,-,-,-,-,-,+,-,+,s0,0.707707721,0.453775896
+,-,+,-,-,-,-,-,-,+,-,+,s2,0.912224747,0.076447903
+,-,+,-,-,-,-,-,-,+,-,+,s3,0.566749765,0.058369705
+,-,+,-,-,-,-,-,-,+,-,+,s4,0.890171536,0.05329217
+,-,+,-,-,-,-,-,-,+,-,+,s5,0.729092092,0.316688143
+,-,+,-,-,-,-,-,-,+,-,+,s6,0.635770488,0.358454929
+,-,+,-,-,-,-,-,-,+,-,+,s7,1.06236078,0.389908257
+,-,+,-,-,-,-,-,-,+,-,+,s9,0.225063527,0.759320408
+,-,+,-,-,-,-,-,-,-,+,+,s0,0.846406418,0.309367172
+,-,+,-,-,-,-,-,-,-,+,+,s2,0.741083742,0.293016739
+,-,+,-,-,-,-,-,-,-,+,+,s3,0.906020152,0.092824366
+,-,+,-,-,-,-,-,-,-,+,+,s4,0.387327316,0.62698934
+,-,+,-,-,-,-,-,-,-,+,+,s5,1.420411492,-0.155837543
+,-,+,-,-,-,-,-,-,-,+,+,s6,0.661186209,0.305839279
+,-,+,-,-,-,-,-,-,-,+,+,s7,1.763772234,-1.365839816
+,-,+,-,-,-,-,-,-,-,+,+,s8,2.547621155,-0.20007619
+,-,-,+,+,+,-,-,-,-,-,-,s0,0.60072323,0.435013111
+,-,-,+,+,+,-,-,-,-,-,-,s1,1.072810233,0.111562024
+,-,-,+,+,+,-,-,-,-,-,-,s5,0.771452864,0.234219739
+,-,-,+,+,+,-,-,-,-,-,-,s6,0.762557591,0.361101845
+,-,-,+,+,+,-,-,-,-,-,-,s7,1.13783149,0.105972416
+,-,-,+,+,+,-,-,-,-,-,-,s8,0.682478035,0.120935532
+,-,-,+,+,+,-,-,-,-,-,-,s9,1.191314191,-0.046955323
+,-,-,+,+,+,-,-,-,-,-,-,qc,0.364995423,0.692503657
+,-,-,+,+,-,+,-,-,-,-,-,s0,0.482500761,0.343502719
+,-,-,+,+,-,+,-,-,-,-,-,s1,1.082590606,-0.078344853
+,-,-,+,+,-,+,-,-,-,-,-,s4,0.436257048,0.566739063
+,-,-,+,+,-,+,-,-,-,-,-,s6,1.27157459,0.228039182
+,-,-,+,+,-,+,-,-,-,-,-,s7,0.321069036,0.59352809
+,-,-,+,+,-,+,-,-,-,-,-,s8,1.960500715,-0.233694791
+,-,-,+,+,-,+,-,-,-,-,-,s9,0.912836199,-0.07488764
+,-,-,+,+,-,+,-,-,-,-,-,qc,0.109026116,0.896899225
+,-,-,+,+,-,-,+,-,-,-,-,s0,0.679344699,0.526854375
+,-,-,+,+,-,-,+,-,-,-,-,s1,1.060436858,0.099023423
+,-,-,+,+,-,-,+,-,-,-,-,s4,0.876499005,0.129520584
+,-,-,+,+,-,-,+,-,-,-,-,s5,0.890315572,0.198525321
+,-,-,+,+,-,-,+,-,-,-,-,s7,0.344120953,-0.425490523
+,-,-,+,+,-,-,+,-,-,-,-,s8,0.422554775,-0.451388889
+,-,-,+,+,-,-,+,-,-,-,-,s9,0.706983226,-3.116203395
+,-,-,+,+,-,-,+,-,-,-,-,qc,0.258582259,0.763890552
+,-,-,+,+,-,-,-,+,-,-,-,s0,0.586107065,0.250495309
+,-,-,+,+,-,-,-,+,-,-,-,s1,0.741463386,0.261444519
+,-,-,+,+,-,-,-,+,-,-,-,s4,0.427446478,0.58835309
+,-,-,+,+,-,-,-,+,-,-,-,s5,0.552473864,0.191814714
+,-,-,+,+,-,-,-,+,-,-,-,s6,0.766106009,0.407950676
+,-,-,+,+,-,-,-,+,-,-,-,s8,1.736590808,0.121742403
+,-,-,+,+,-,-,-,+,-,-,-,s9,0.428904815,0.599562451
+,-,-,+,+,-,-,-,+,-,-,-,qc,0.174459092,0.744818812
+,-,-,+,+,-,-,-,-,+,-,-,s0,0.598561812,0.17733077
+,-,-,+,+,-,-,-,-,+,-,-,s1,1.152026394,-0.298972838
+,-,-,+,+,-,-,-,-,+,-,-,s4,0.609813053,0.420984183
+,-,-,+,+,-,-,-,-,+,-,-,s5,0.795378879,0.220903977
+,-,-,+,+,-,-,-,-,+,-,-,s6,1.13302698,0.061242322
+,-,-,+,+,-,-,-,-,+,-,-,s7,0.96041649,-0.376762991
+,-,-,+,+,-,-,-,-,+,-,-,s9,0.203711641,0.809809107
+,-,-,+,+,-,-,-,-,+,-,-,qc,0.1368647,0.830669328
+,-,-,+,+,-,-,-,-,-,+,-,s0,0.507259185,0.512775376
+,-,-,+,+,-,-,-,-,-,+,-,s1,1.06852567,-0.272364206
+,-,-,+,+,-,-,-,-,-,+,-,s4,0.574195601,0.567340062
+,-,-,+,+,-,-,-,-,-,+,-,s5,0.989783444,-0.35852602
+,-,-,+,+,-,-,-,-,-,+,-,s6,0.72582408,0.391878501
+,-,-,+,+,-,-,-,-,-,+,-,s7,1.003677994,0.187586207
+,-,-,+,+,-,-,-,-,-,+,-,s8,0.54307361,-0.279094633
+,-,-,+,+,-,-,-,-,-,+,-,qc,0.461647727,0.50513181
+,-,-,+,+,-,-,-,-,-,-,+,s0,0.675919196,0.430921512
+,-,-,+,+,-,-,-,-,-,-,+,s1,0.837303076,0.055894936
+,-,-,+,+,-,-,-,-,-,-,+,s4,0.688686845,0.29129016
+,-,-,+,+,-,-,-,-,-,-,+,s5,1.141909952,-0.032142214
+,-,-,+,+,-,-,-,-,-,-,+,s6,0.617904329,0.392891695
+,-,-,+,+,-,-,-,-,-,-,+,s7,0.941027562,0.238297765
+,-,-,+,+,-,-,-,-,-,-,+,s8,1.09407541,-0.409221644
+,-,-,+,+,-,-,-,-,-,-,+,s9,0.329215287,0.281215046
+,-,-,+,-,+,+,-,-,-,-,-,s0,0.532033184,0.392052945
+,-,-,+,-,+,+,-,-,-,-,-,s1,1.530602772,-0.147814301
+,-,-,+,-,+,+,-,-,-,-,-,s3,0.642457177,0.307417073
+,-,-,+,-,+,+,-,-,-,-,-,s6,0.390703631,0.475511523
+,-,-,+,-,+,+,-,-,-,-,-,s7,0.607737818,0.128804071
+,-,-,+,-,+,+,-,-,-,-,-,s8,0.651502636,-0.184705882
+,-,-,+,-,+,+,-,-,-,-,-,s9,1.12767451,-0.018793103
+,-,-,+,-,+,+,-,-,-,-,-,qc,0.359474681,0.671766467
+,-,-,+,-,+,-,+,-,-,-,-,s0,0.486039625,0.472934089
+,-,-,+,-,+,-,+,-,-,-,-,s1,0.758372049,0.107771124
+,-,-,+,-,+,-,+,-,-,-,-,s3,0.59503583,0.543903676
+,-,-,+,-,+,-,+,-,-,-,-,s5,0.913958807,0.022974099
+,-,-,+,-,+,-,+,-,-,-,-,s7,1.057613271,-0.418631917
+,-,-,+,-,+,-,+,-,-,-,-,s8,0.377012761,0.112026455
+,-,-,+,-,+,-,+,-,-,-,-,s9,0.545328014,0.276579288
+,-,-,+,-,+,-,+,-,-,-,-,qc,0.272993608,0.755130515
+,-,-,+,-,+,-,-,+,-,-,-,s0,0.744797036,0.374872396
+,-,-,+,-,+,-,-,+,-,-,-,s1,0.539558206,0.139874543
+,-,-,+,-,+,-,-,+,-,-,-,s3,0.688770904,0.267929369
+,-,-,+,-,+,-,-,+,-,-,-,s5,0.631639166,0.409887404
+,-,-,+,-,+,-,-,+,-,-,-,s6,0.604263863,0.368927713
+,-,-,+,-,+,-,-,+,-,-,-,s8,1.066758738,0.328715013
+,-,-,+,-,+,-,-,+,-,-,-,s9,0.927705711,0.392354244
+,-,-,+,-,+,-,-,+,-,-,-,qc,0.520833333,0.44168717
+,-,-,+,-,+,-,-,-,+,-,-,s0,0.601704798,0.312440142
+,-,-,+,-,+,-,-,-,+,-,-,s1,1.082261947,0.080480222
+,-,-,+,-,+,-,-,-,+,-,-,s3,0.630526887,0.559163079
+,-,-,+,-,+,-,-,-,+,-,-,s5,0.432072209,0.434867606
+,-,-,+,-,+,-,-,-,+,-,-,s6,1.073480811,-0.322211901
+,-,-,+,-,+,-,-,-,+,-,-,s7,0.910272854,-0.304881779
+,-,-,+,-,+,-,-,-,+,-,-,s9,1.066033138,0.220104712
+,-,-,+,-,+,-,-,-,+,-,-,qc,0.100307142,0.910552778
+,-,-,+,-,+,-,-,-,-,+,-,s0,0.728174169,0.307334322
+,-,-,+,-,+,-,-,-,-,+,-,s1,0.700712457,0.069773836
+,-,-,+,-,+,-,-,-,-,+,-,s3,0.574004145,0.582763628
+,-,-,+,-,+,-,-,-,-,+,-,s5,0.965110354,0.127662268
+,-,-,+,-,+,-,-,-,-,+,-,s6,0.978225055,0.398797148
+,-,-,+,-,+,-,-,-,-,+,-,s7,0.218634365,-2.328961914
+,-,-,+,-,+,-,-,-,-,+,-,s8,1.404260101,-0.169295783
+,-,-,+,-,+,-,-,-,-,+,-,qc,0.150144537,0.885094103
+,-,-,+,-,+,-,-,-,-,-,+,s0,0.54810272,0.473544986
+,-,-,+,-,+,-,-,-,-,-,+,s1,0.877754886,0.266915476
+,-,-,+,-,+,-,-,-,-,-,+,s3,0.769959131,0.346916665
+,-,-,+,-,+,-,-,-,-,-,+,s5,0.954131274,-0.309591678
+,-,-,+,-,+,-,-,-,-,-,+,s6,0.585797696,-0.107411658
+,-,-,+,-,+,-,-,-,-,-,+,s7,0.55192172,0.335608974
+,-,-,+,-,+,-,-,-,-,-,+,s8,0.854310147,-0.553495261
+,-,-,+,-,+,-,-,-,-,-,+,s9,0.797920113,0.0074561
+,-,-,+,-,-,+,+,-,-,-,-,s0,0.782778712,0.171851171
+,-,-,+,-,-,+,+,-,-,-,-,s1,0.958153738,0.087250364
+,-,-,+,-,-,+,+,-,-,-,-,s3,0.548975184,0.15520639
+,-,-,+,-,-,+,+,-,-,-,-,s4,0.775649692,-0.014662362
+,-,-,+,-,-,+,+,-,-,-,-,s7,1.021215379,-6.990555556
+,-,-,+,-,-,+,+,-,-,-,-,s8,0.397820382,0.063018519
+,-,-,+,-,-,+,+,-,-,-,-,s9,0.478939863,0.074787558
+,-,-,+,-,-,+,+,-,-,-,-,qc,0.161358652,0.845494505
+,-,-,+,-,-,+,-,+,-,-,-,s0,0.875399215,0.187946032
+,-,-,+,-,-,+,-,+,-,-,-,s1,0.606809243,0.359012337
+,-,-,+,-,-,+,-,+,-,-,-,s3,0.8780367,0.219102173
+,-,-,+,-,-,+,-,+,-,-,-,s4,0.880186365,-0.13222131
+,-,-,+,-,-,+,-,+,-,-,-,s6,0.783860694,0.380607978
+,-,-,+,-,-,+,-,+,-,-,-,s8,0.650830389,-1.23546875
+,-,-,+,-,-,+,-,+,-,-,-,s9,0.832097333,0.064840885
+,-,-,+,-,-,+,-,+,-,-,-,qc,0.208707137,0.758901515
+,-,-,+,-,-,+,-,-,+,-,-,s0,0.54581262,0.257359717
+,-,-,+,-,-,+,-,-,+,-,-,s1,1.572432681,-0.600756153
+,-,-,+,-,-,+,-,-,+,-,-,s3,0.314836474,0.546657738
+,-,-,+,-,-,+,-,-,+,-,-,s4,0.491008097,0.457517449
+,-,-,+,-,-,+,-,-,+,-,-,s6,0.581905387,0.512458754
+,-,-,+,-,-,+,-,-,+,-,-,s7,0.849888624,0.332217573
+,-,-,+,-,-,+,-,-,+,-,-,s9,0.883148627,0.294828571
+,-,-,+,-,-,+,-,-,+,-,-,qc,0.272889774,0.724423979
+,-,-,+,-,-,+,-,-,-,+,-,s0,0.796000103,0.266618564
+,-,-,+,-,-,+,-,-,-,+,-,s1,0.769098943,0.241607007
+,-,-,+,-,-,+,-,-,-,+,-,s3,1.171230256,0.15272096
+,-,-,+,-,-,+,-,-,-,+,-,s4,0.421006635,0.633137577
+,-,-,+,-,-,+,-,-,-,+,-,s6,0.413249461,0.499258147
+,-,-,+,-,-,+,-,-,-,+,-,s7,0.886986937,-0.122921348
+,-,-,+,-,-,+,-,-,-,+,-,s8,0.886127242,0.086900463
+,-,-,+,-,-,+,-,-,-,+,-,qc,0.102796053,0.817732558
+,-,-,+,-,-,+,-,-,-,-,+,s0,0.477853884,0.377176422
+,-,-,+,-,-,+,-,-,-,-,+,s1,0.876375594,0.107838675
+,-,-,+,-,-,+,-,-,-,-,+,s3,0.574483416,0.158763898
+,-,-,+,-,-,+,-,-,-,-,+,s4,0.820821029,0.25718593
+,-,-,+,-,-,+,-,-,-,-,+,s6,0.608448589,0.225003822
+,-,-,+,-,-,+,-,-,-,-,+,s7,0.231527199,-0.242238095
+,-,-,+,-,-,+,-,-,-,-,+,s8,0.831280485,-0.511617647
+,-,-,+,-,-,+,-,-,-,-,+,s9,1.350671238,0.099841017
+,-,-,+,-,-,-,+,+,-,-,-,s0,0.385260574,0.538364457
+,-,-,+,-,-,-,+,+,-,-,-,s1,0.735512365,0.38571378
+,-,-,+,-,-,-,+,+,-,-,-,s3,0.998525347,0.117136728
+,-,-,+,-,-,-,+,+,-,-,-,s4,0.64171824,0.291007726
+,-,-,+,-,-,-,+,+,-,-,-,s5,0.807414863,0.050100355
+,-,-,+,-,-,-,+,+,-,-,-,s8,0.334257125,0.499008906
+,-,-,+,-,-,-,+,+,-,-,-,s9,1.243107296,0.171527336
+,-,-,+,-,-,-,+,+,-,-,-,qc,0.244841507,0.802460317
+,-,-,+,-,-,-,+,-,+,-,-,s0,0.57032098,0.350355672
+,-,-,+,-,-,-,+,-,+,-,-,s1,0.5319822,0.413621565
+,-,-,+,-,-,-,+,-,+,-,-,s3,0.430367929,0.598342989
+,-,-,+,-,-,-,+,-,+,-,-,s4,0.5420306,0.37560856
+,-,-,+,-,-,-,+,-,+,-,-,s5,0.555698911,0.314500626
+,-,-,+,-,-,-,+,-,+,-,-,s7,0.59340813,-2.183877269
+,-,-,+,-,-,-,+,-,+,-,-,s9,0.443928671,0.619438764
+,-,-,+,-,-,-,+,-,+,-,-,qc,0.046022173,0.946120879
+,-,-,+,-,-,-,+,-,-,+,-,s0,0.599056856,0.405651554
+,-,-,+,-,-,-,+,-,-,+,-,s1,1.390340922,-0.33253269
+,-,-,+,-,-,-,+,-,-,+,-,s3,0.624165375,0.221697559
+,-,-,+,-,-,-,+,-,-,+,-,s4,0.473410463,0.605298457
+,-,-,+,-,-,-,+,-,-,+,-,s5,0.571357332,0.32781504
+,-,-,+,-,-,-,+,-,-,+,-,s7,0.811599793,0.362302232
+,-,-,+,-,-,-,+,-,-,+,-,s8,0.390041533,0.415398148
+,-,-,+,-,-,-,+,-,-,+,-,qc,0.083482855,0.885573034
+,-,-,+,-,-,-,+,-,-,-,+,s0,0.618484424,0.318404178
+,-,-,+,-,-,-,+,-,-,-,+,s1,0.484296848,0.227968284
+,-,-,+,-,-,-,+,-,-,-,+,s3,0.689868226,0.234473731
+,-,-,+,-,-,-,+,-,-,-,+,s4,0.393947415,0.587527944
+,-,-,+,-,-,-,+,-,-,-,+,s5,0.592339103,0.261103422
+,-,-,+,-,-,-,+,-,-,-,+,s7,0.5647375,0.542880747
+,-,-,+,-,-,-,+,-,-,-,+,s8,0.60851473,0.087946263
+,-,-,+,-,-,-,+,-,-,-,+,s9,1.618922328,-0.101705491
+,-,-,+,-,-,-,-,+,+,-,-,s0,0.915137561,0.191869933
+,-,-,+,-,-,-,-,+,+,-,-,s1,1.600503353,-0.040400868
+,-,-,+,-,-,-,-,+,+,-,-,s3,0.690020304,0.110226462
+,-,-,+,-,-,-,-,+,+,-,-,s4,0.654235116,0.196682639
+,-,-,+,-,-,-,-,+,+,-,-,s5,0.88069788,0.130629415
+,-,-,+,-,-,-,-,+,+,-,-,s6,0.39166487,0.474221136
+,-,-,+,-,-,-,-,+,+,-,-,s9,0.473117926,0.641355244
+,-,-,+,-,-,-,-,+,+,-,-,qc,0.224905303,0.809736477
+,-,-,+,-,-,-,-,+,-,+,-,s0,0.825445338,0.181042418
+,-,-,+,-,-,-,-,+,-,+,-,s1,0.884066736,0.123842301
